                       Compras - Últimas Movimentações                 04/01/25 
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
E/S| |Tp.NF| |  Nro Nota| | Agenda| |Data    | |   Produto| |Descrição Produto             | |   Forn.| |Sec/Grp/SGrp| |        Qtde| |Emb       | |     Custo Un| |    Custo Tot| |Vencimento| |Filial   | |Orig/Dest| |Descrição                     
S  | |V    | |     63338| |     33| |03/01/25| |  298987-5| |STREPSILS 8,75MG MEL/LIMAO C/8| | 1013661| |345/002/001 | |           2| |UN/00001  | |        15,90| |        31,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  302451-2| |ROSUVASTATINA EMS 20MG C/30CPR| | 1030825| |343/002/003 | |           1| |UN/00001  | |        27,90| |        27,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  302917-4| |SINVASTATINA EMS 40MG C/30CPR | | 1030825| |343/002/003 | |           1| |UN/00001  | |        13,90| |        13,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  303385-6| |BISOPROLOL EMS 2,5MG C/30CPR (| | 1030825| |343/002/003 | |           1| |UN/00001  | |        34,90| |        34,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  318401-3| |DERMOTIVIN CONTROL SABONETE 90| | 1002040| |350/011/007 | |           1| |UN/00001  | |        36,90| |        36,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  323805-9| |BIO C 1G C/10 CPR EFERV       | | 1002147| |340/001/002 | |           1| |UN/00001  | |         7,90| |         7,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  326785-7| |ALCOOL IODADO UNIPHAR 100ML   | | 1020242| |350/013/001 | |           1| |UN/00001  | |         5,50| |         5,50| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  335406-7| |OSTEOTRAT 35MG C/4 CPR REV (PB| | 1064576| |346/001/002 | |           1| |UN/00001  | |        56,94| |        56,94| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  341814-6| |STOMALIV ABACAXI C/1 ENV 5G   | |  232319| |348/001/001 | |           4| |EN/00001  | |         1,00| |         4,00| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  346087-8| |STANGLIT 30MG C/30 CPR        | | 1080806| |346/001/002 | |           1| |UN/00001  | |        99,90| |        99,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  350519-7| |STARFOR C C/10 CPR EFERV      | | 7028911| |340/001/002 | |           1| |UN/00001  | |        16,90| |        16,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  354743-4| |LOSARTANA EMS 50MG C/30CPR (G)| | 1030825| |343/002/003 | |           4| |UN/00001  | |         6,90| |        27,60| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| |  357786-4| |DERMACYD SAB FEM 200ml+SAB FEM| | 1007459| |350/011/008 | |           1| |FR/00001  | |        28,90| |        28,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3014367-5| |EPOCLER C/6 FLAC 10ML         | |  151858| |348/001/004 | |           1| |UN/00001  | |        21,90| |        21,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3021279-0| |INFRALAX C/30 CPR             | | 1051652| |345/001/002 | |           1| |UN/00001  | |        11,90| |        11,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3029948-9| |BIOARGI C C/16 CPR            | | 1002147| |340/001/002 | |           1| |UN/00001  | |        19,90| |        19,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3041742-2| |CALCITRAN MDK C/30 CPR        | | 1080474| |340/001/002 | |           1| |UN/00001  | |        52,90| |        52,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3131700-6| |SUPLEVIT MULHER C/30 cpr      | | 1051652| |340/001/004 | |           1| |UN/00001  | |        34,90| |        34,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3134400-3| |ACETILCISTEINA GEO 40MG/ML XPA| |  232319| |343/002/006 | |           1| |UN/00001  | |        20,90| |        20,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3142106-7| |NITAZOXANIDA ALTHAIA 500MG C/6| |  265764| |343/002/008 | |           1| |UN/00001  | |        24,90| |        24,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3146840-3| |ARNICOL GEL C/SEBO CARN 50G DE| | 7051301| |340/001/001 | |           1| |UN/00001  | |        14,90| |        14,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3149885-0| |FINASTERIDA NVQ 1MG C/30CPR (G| |  169439| |343/002/005 | |           1| |UN/00001  | |        22,90| |        22,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3150368-3| |NARATRIPTANA NVQ 2,5MG C/10CPR| |  169439| |343/002/009 | |           1| |UN/00001  | |        35,50| |        35,50| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3160853-1| |BIO C 1G ZINCO C/10 CPR EFERV | | 1002147| |340/001/002 | |           1| |UN/00001  | |        12,90| |        12,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3175289-6| |BUDESONIDA EMS 32MCG SPRAY 120| | 1030825| |343/002/006 | |           1| |UN/00001  | |        23,90| |        23,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3194780-8| |GLIFAGE XR 850mg C/30 CPR     | | 1001450| |346/001/002 | |           2| |UN/00001  | |        33,90| |        67,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3223971-8| |DELTAPIL SHAMPOO 100ML        | | 1001400| |347/001/001 | |           1| |UN/00001  | |        15,90| |        15,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3225527-6| |ACNEZIL GEL SECATIVO 10G CMD  | |  104949| |350/011/004 | |           1| |UN/00001  | |        24,90| |        24,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3232428-6| |GASTROL EFERV. LAR 5G C/1 ENV | |  151858| |348/001/001 | |           1| |UN/00001  | |         3,50| |         3,50| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3233285-8| |TP CELECOXIBE EURO 200MG C/10C| | 1029061| |344/001/002 | |           1| |UN/00001  | |        16,90| |        16,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3238058-5| |CETOBETA DELTA CREME 30G      | |  234176| |347/001/002 | |           1| |UN/00001  | |        12,90| |        12,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
                       Compras - Últimas Movimentações                 04/01/25 
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
                   ANALÍTICO - Período: 03/01/25 à 03/01/25                     
E/S| |Tp.NF| |  Nro Nota| | Agenda| |Data    | |   Produto| |Descrição Produto             | |   Forn.| |Sec/Grp/SGrp| |        Qtde| |Emb       | |     Custo Un| |    Custo Tot| |Vencimento| |Filial   | |Orig/Dest| |Descrição                     

S  | |V    | |     63338| |     33| |03/01/25| | 3241066-2| |MOTILEX HA C/30 CAPS          | | 1094734| |340/001/004 | |           1| |UN/00001  | |       149,90| |       149,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3244329-3| |PLENINUTRE OMEGA3 1000MG 120  | | 1001426| |340/001/002 | |           1| |UN/00001  | |        45,90| |        45,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3246711-7| |ASCORVIT C 1000MG C/30 CPS    | | 7043392| |340/001/002 | |           1| |UN/00001  | |        26,90| |        26,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3262852-8| |VALDA XAROPE ADULTO 100ML     | |  138312| |340/001/004 | |           1| |UN/00001  | |        22,50| |        22,50| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3274542-7| |GEL FACIAL GARNIER ANTIOLEOSID| |  135127| |350/011/006 | |           1| |UN/00001  | |        29,69| |        29,69| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3274612-1| |ASEPXIA LIMPEZA ESFOLIANTE CAR| |  107964| |350/011/004 | |           1| |UN/00001  | |        26,90| |        26,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3277015-4| |NEUTROGENA SUN FRESH FACIAL FP| |  108057| |350/011/006 | |           1| |UN/00001  | |        60,90| |        60,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3299963-1| |BIOVICERIN 5ML FLACONETES C/2 | | 1018507| |348/001/002 | |           1| |UN/00001  | |        13,90| |        13,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3312846-4| |DEXCLORFENIRAMI+BETA GEOL 48+6| |  232319| |343/002/006 | |           1| |UN/00001  | |        14,90| |        14,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3313319-0| |AMBROL 15MG/5ML XP PED 100ML B| | 7047240| |345/001/004 | |           1| |UN/00001  | |        11,90| |        11,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3317724-4| |AMBROL 30MG/5ML XP ADU 100ML B| | 7047240| |345/001/001 | |           1| |UN/00001  | |        11,90| |        11,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3318466-6| |MAXALGINA 1G C/10 NATULAB     | | 7028911| |345/001/001 | |           2| |UN/00001  | |         9,90| |        19,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3321279-1| |IMUNE 6 F.FLORA VIT C+D3 SEL+Z| | 7026730| |340/001/002 | |           1| |UN/00001  | |        12,90| |        12,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3323043-9| |SOLUCAO FISIOLOGICA SORIMAX 25| | 1001280| |350/013/001 | |           1| |UN/00001  | |         4,90| |         4,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3337314-0| |IMUNE6 VITC+D3+SE+ZN+A+B6 KIT | | 7026730| |340/001/002 | |           1| |UN/00001  | |        33,90| |        33,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3339380-0| |NOHERPS LISINA 100MG C/90 CPR | | 7050364| |340/001/001 | |           2| |UN/00001  | |        52,90| |       105,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3340270-1| |HIDROXIZINA GLOBO 10MG/5ML 100| | 7032080| |343/002/006 | |           1| |UN/00001  | |        14,90| |        14,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3357817-6| |Q10 GOLD COENZIMA 100MG 60CAP | | 7043392| |340/001/001 | |           1| |UN/00001  | |        65,90| |        65,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3359192-0| |OLEO ROSA MOSQUETA PURO 10ML D| | 7049668| |350/011/002 | |           1| |UN/00001  | |        27,90| |        27,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3371001-5| |SALICETIL 100MG C/10CPR BRASTE| | 7047240| |345/001/001 | |           2| |UN/00001  | |         2,90| |         5,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3376233-3| |NEBACIDERME POM 15G MULTILAB  | |  172480| |347/001/002 | |           1| |UN/00001  | |         7,50| |         7,50| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3384259-0| |L-TREONATO MAGNESIO C/60CAP RE| | 7050364| |340/001/001 | |           1| |UN/00001  | |        33,90| |        33,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3386303-2| |NUTREN SENIOR 50+ CHOC 740G NE| |  213179| |340/001/002 | |           1| |UN/00001  | |       179,90| |       179,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3400294-4| |CEBION VIT C+ZINCO C/4CPR MAST| | 1019902| |340/001/002 | |           1| |UN/00001  | |         7,90| |         7,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3401765-8| |EXPECVEM 200ML/15ML XP 120ML A| |  146846| |345/001/004 | |           1| |UN/00001  | |        12,90| |        12,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3406469-9| |UNIFORM MATTE 3EM1 120G GARNIE| |  135127| |350/011/008 | |           1| |UN/00001  | |        36,90| |        36,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3412642-2| |METILCOBALAMINA VIT B12 C/6CAP| | 7050364| |340/001/002 | |           1| |UN/00001  | |        41,90| |        41,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3414593-1| |GLYCOLIC BRIGHT GEL LIMPEZA 15| |  135127| |350/011/004 | |           1| |UN/00001  | |        28,79| |        28,79| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3416700-5| |ZINCO QUELATO C/60 FLORANATIVA| | 7050364| |340/001/001 | |           2| |UN/00001  | |        21,90| |        43,80| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63338| |     33| |03/01/25| | 3426963-0| |OLEO ESSENCIAL LAVANDIN 10ML N| | 7051301| |340/001/001 | |           1| |UN/00001  | |        22,90| |        22,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   10303-9| |ESPARADRAPO CREMER IMP 2,5X0,9| |  157864| |350/013/002 | |           1| |UN/00001  | |         5,90| |         5,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   10669-0| |COLIRIO MOURA BRASIL 20ML     | |  245763| |345/002/002 | |           1| |UN/00001  | |        17,90| |        17,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   13144-0| |DIPIRONA EMS 500MG C/10CPR (G)| | 1030825| |343/002/002 | |           1| |UN/00001  | |         5,50| |         5,50| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   15321-4| |EPOCLER C/1 FLAC 10ML         | |  151858| |348/001/004 | |           6| |UN/00001  | |         3,90| |        23,40| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   15324-9| |XANTINON COMPLEX C/1 FLAC 10ML| | 1002147| |348/001/004 | |           2| |UN/00001  | |         3,50| |         7,00| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   15401-6| |GINO CANESTEN CREME 20G C/3 AP| | 1064142| |349/001/001 | |           1| |UN/00001  | |        82,90| |        82,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   19428-0| |SONRIDOR CAF C/2 CPR          | | 1079530| |345/001/001 | |           1| |UN/00001  | |         7,90| |         7,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |   29906-5| |VONAU FLASH 8MG C/10 CPR      | | 1018540| |346/001/001 | |           1| |UN/00001  | |        62,90| |        62,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| |  273775-2| |PRESERVATIVO JONTEX SENSATION | | 1013661| |350/012/001 | |           1| |EN/00001  | |         9,90| |         9,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| | 3054927-2| |TP DUAL 60MG C/30CAP ACHE     | | 1064576| |344/001/001 | |           1| |UN/00001  | |       115,90| |       115,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| | 3063463-6| |ANTHELIOS XLPROT FPS70 200ML L| |  181765| |350/011/006 | |           1| |UN/00001  | |       139,90| |       139,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| | 3144664-7| |SILIMALON C/30 DRG            | |  149772| |348/001/004 | |           1| |UN/00001  | |        65,90| |        65,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| | 3212044-3| |TADALAFILA EMS 20MG C/1CPR (G)| | 1030825| |343/002/009 | |           1| |UN/00001  | |         3,90| |         3,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
S  | |V    | |     63339| |     33| |03/01/25| | 3323043-9| |SOLUCAO FISIOLOGICA SORIMAX 25| | 1001280| |350/013/001 | |           1| |UN/00001  | |         4,90| |         4,90| |03/01/25  | |40-0     | |20000-0  | |CLIENTE VAREJO PADRAO         
